acr_repo,ecr_repo,tag,in_acr,in_ecr,status
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.2.2025.11.01.714",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.2.2025.11.04.719",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.2.2025.11.04.721",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.2.2025.11.18.723",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.2.2025.11.21.725",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.2.2025.11.24.727",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.2.2025.11.24.729",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.3.2025.12.02.730",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.3.2025.12.16.731",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.4.2025.12.17.736",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.4.2025.12.24.739",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.4.2025.12.25.740",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.4.2026.02.17.759",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.4.2026.02.17.762",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.4.2026.02.24.763",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.4.2026.02.27.769",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.4.2026.03.04.769",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.6.2026.03.26.790",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.6.2026.03.26.791",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.7.1.2026.03.27.794",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.7.1.2026.03.28.795",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.7.1.2026.03.28.796",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.7.2026.03.04.773",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.7.2026.03.04.774",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.7.2026.03.09.776",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.7.2026.03.09.777",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.7.2026.03.18.779",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.7.2026.03.18.783",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.7.2026.03.19.785",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.7.2026.03.25.787",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.8.1.2026.04.15.817",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.8.2026.03.18.780",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.8.2026.03.30.799",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.8.2026.03.30.801",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.8.2026.04.02.803",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.8.2026.04.08.807",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.8.2026.04.14.814",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.9.1.2026.04.24.833",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.9.1.2026.04.24.834",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.9.1.2026.04.27.835",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.9.1.2026.04.29.836",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.9.1.2026.04.30.840",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.9.1.2026.05.13.844",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.9.2026.04.10.810",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.9.2026.04.14.813",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.9.2026.04.15.818",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.9.2026.04.17.825",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.9.2026.04.20.827",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","1.4.9.2026.04.22.828",true,true,MATCH
"oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","latest",true,true,MATCH
"[SUMMARY]","oneacrefund/fineract-frontend-v2","oneacrefund/fineract-frontend-v2","ACR=63","ECR=63","MATCH=63 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"oneacrefund/fleet","oneacrefund/fleet","9.3.0",true,true,MATCH
"oneacrefund/fleet","oneacrefund/fleet","9.5.0",true,true,MATCH
"oneacrefund/fleet","oneacrefund/fleet","latest",true,true,MATCH
"[SUMMARY]","oneacrefund/fleet","oneacrefund/fleet","ACR=3","ECR=3","MATCH=3 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"oneacrefund/flink","oneacrefund/flink","1.0.0",true,true,MATCH
"[SUMMARY]","oneacrefund/flink","oneacrefund/flink","ACR=1","ECR=1","MATCH=1 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"oneacrefund/jenkins","oneacrefund/jenkins","latest",true,true,MATCH
"[SUMMARY]","oneacrefund/jenkins","oneacrefund/jenkins","ACR=1","ECR=1","MATCH=1 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"oneacrefund/k8s-elastalert","oneacrefund/k8s-elastalert","_1711a1bcb4327d6831e5dcecfa5ace9a73e292fe",true,true,MATCH
"oneacrefund/k8s-elastalert","oneacrefund/k8s-elastalert","_1b642b674095c5e4bad3d9a334d54adc775dadb3",true,true,MATCH
"oneacrefund/k8s-elastalert","oneacrefund/k8s-elastalert","_490b596a635d6f7b527b5aed90ab6a932c033584",true,true,MATCH
"oneacrefund/k8s-elastalert","oneacrefund/k8s-elastalert","_a7615192b4dad3418ebe6ce58a484a5149f872bc",true,true,MATCH
"oneacrefund/k8s-elastalert","oneacrefund/k8s-elastalert","_c48b522065b665ec50873e250f71bf42cbf2bd67",true,true,MATCH
"oneacrefund/k8s-elastalert","oneacrefund/k8s-elastalert","_e083e34e5daa95a0d78d1245915040ab3b9ab781",true,true,MATCH
"oneacrefund/k8s-elastalert","oneacrefund/k8s-elastalert","_e21241787acabeaf9a3c5297d2fb7fc106b18c2d",true,true,MATCH
"[SUMMARY]","oneacrefund/k8s-elastalert","oneacrefund/k8s-elastalert","ACR=7","ECR=7","MATCH=7 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.04.463",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.04.465",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.04.467",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.04.470",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.05.472",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.05.473",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.06.472",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.06.477",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.06.480",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.07.483",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.07.485",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.07.487",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.07.489",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.07.491",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.08.493",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.09.494",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.09.496",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.09.498",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.09.501",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.10.502",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.10.503",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.10.506",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.10.507",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.10.508",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.10.509",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.10.510",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.10.511",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.11.514",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.13.517",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.17.520",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.17.523",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.17.526",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.17.529",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.02.17.532",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.10.533",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.10.534",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.23.537",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.23.539",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.24.541",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.25.542",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.25.543",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.25.544",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.25.545",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.25.546",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.25.547",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.25.548",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.25.549",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.25.550",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.25.551",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.25.552",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.03.31.553",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.04.01.554",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.04.01.555",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.04.01.556",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.04.01.557",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.04.01.558",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.04.01.559",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.04.01.560",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.04.01.561",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.04.01.562",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.05.05.563",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.05.05.564",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.05.05.565",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.05.05.566",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.05.05.567",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.05.05.568",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.05.11.569",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.05.11.570",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.05.11.571",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.05.11.572",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.05.11.573",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.05.11.574",true,true,MATCH
"oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","v0.1.0.2026.05.11.575",true,true,MATCH
"[SUMMARY]","oneacrefund/k8s-kibana","oneacrefund/k8s-kibana","ACR=73","ECR=73","MATCH=73 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","0122db3.2025.06.24.166",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","0129112.2024.10.27.129",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","1283001.2025.01.23.137",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","137e7e8.2025.03.13.151",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","2179f4b.2025.06.22.164",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","24d7167.2024.10.31.130",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","25622d2.2025.03.06.139",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","30ecc3b.2025.02.13.138",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","353f583.2025.06.24.167",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","35ef4ce.2025.03.13.150",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","37f0cc9.2025.06.19.159",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","44c84a5.2025.06.19.162",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","45be091.2025.06.19.160",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","4787003.2025.03.12.144",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","4f2992a.2025.10.24.174",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","5502c18.2025.06.03.155",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","5520814.2026.03.02.183",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","5585836.2025.10.22.172",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","5585836.2025.10.23.172",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","56ba2b2.2025.03.11.142",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","604ca98.2025.06.22.165",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","61aa288.2025.10.24.175",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","6a01e24.2025.03.10.140",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","6a9d729.2025.04.11.154",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","71d14cd.2025.06.11.158",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","7707e46.2025.10.24.173",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","79c0b9b.2024.11.20.132",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","7a3e3af.2025.03.12.146",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","80c7ac8.2026.01.30.182",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","8b3c162.2025.11.10.181",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","8b4f930.2025.06.05.156",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","974b053.2025.06.25.169",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","9bd689c.2024.10.31.131",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","9d572bb.2025.06.25.168",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","a1e370d.2025.01.22.135",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","aa9bf1d.2026.03.02.184",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","acb7d59.2025.06.25.170",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","b61af0a.2025.04.09.152",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","b89cfc9.2025.10.28.178",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","b9fd7e3.2025.01.21.134",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","bb86b9c.2025.03.12.145",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","c640824.2025.10.27.177",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","c9ecd97.2025.03.13.147",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","cba1a7e.2025.03.11.141",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","d0c50bb.2025.06.22.163",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","d2b76d7.2025.11.03.179",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","d60a6fa.2025.01.23.136",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","d6193d3.2025.11.03.180",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","d724d69.2025.04.10.153",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","d870100.2025.03.12.143",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","d8c40bc.2025.03.13.148",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","e1c32e9.2024.11.21.133",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","e2b887f.2025.06.10.157",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","e6aa249.2025.06.19.161",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","ef608fe.2025.03.13.149",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","f5eb104.2025.10.27.176",true,true,MATCH
"oneacrefund/k8s-logstash","oneacrefund/k8s-logstash","f64be26.2025.06.25.171",true,true,MATCH
